stockemotions_full
id,date,ticker,emo_label,senti_label,original,processed
102865,2020-05-11,BA,disgust,bearish,$BA Awful close. Gap down to 120 sounds about right. 🤣🚢⚓📉🐻🐾🐾🐾,Boeing Awful close. Gap down to 120 sounds about right.  [rolling on the floor laughing]  [ship]  [anchor]  [chart decreasing]  [bear]  [paw prints]
102943,2020-05-14,TSLA,disgust,bearish,$TSLA My Bad ! 🐻! Needs to flush to 500 to get rid of the froth in a global pandemic!,Tesla My Bad !  [bear] ! Needs to flush to 500 to get rid of the froth in a global pandemic!
103314,2020-06-12,BA,anxiety,bearish,$BA I don’t think Monday will be green so I’ll hold my put till the 🤷🏻‍♂️,Boeing I don’t think Monday will be green so I’ll hold my put till the  [man shrugging light skin tone]
103334,2020-06-12,TSLA,anger,bearish,$TSLA Elon pump the 💩 out of this‼️,Tesla Elon pump the  [pile of poo]  out of this [double exclamation mark]
103812,2020-07-14,TSLA,surprise,bullish,$TSLA WOW AH ITS A RUNNER...💥💥🚀🚀🚀🚀,Tesla WOW AH ITS A RUNNER... [collision]   [rocket]
103814,2020-07-14,BRK.B,surprise,bullish,$BRK.B So surprised at this run! 🧐,Berkshire Hathaway So surprised at this run!  [face with monocle]
104052,2020-07-24,TSLA,anger,bearish,$TSLA can we do -$100 in 1 hour? 🐖🐖🐖,Tesla can we do -$100 in 1 hour?  [pig]
104568,2020-08-20,AAPL,surprise,bullish,$AAPL 500$ a pop before the stock split 💫💫💫📈📈📈🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,Apple 500$ a pop before the stock split  [dizzy]    [chart increasing]    [United States]
104761,2020-08-26,AMZN,surprise,bullish,$AMZN NOW ANNOUNCE THE SPLIT! BOOM 💥,Amazon NOW ANNOUNCE THE SPLIT! BOOM  [collision]
104799,2020-08-27,MSFT,anger,bullish,$MSFT omg this can’t get past 230 🤬,Microsoft omg this can’t get past 230  [face with symbols on mouth]
109001,2020-01-02,DIS,optimism,bullish,$DIS when is the shorts squeeze is what I wanna know 🚂🚂🚂🚂🚂 💰,Disney when is the shorts squeeze is what I wanna know  [locomotive]       [money bag]
109002,2020-01-03,AAPL,excitement,bullish,"$AAPL I’m out for now!! I don’t think it’ll dip big, but if it does it’ll be nice🍎💰✨","Apple I’m out for now!! I don’t think it’ll dip big, but if it does it’ll be nice [red apple]  [money bag]  [sparkles] "
109003,2020-01-07,PYPL,optimism,bullish,$PYPL Back Over $120+ where this belongs 💰,PayPal Back Over $120+ where this belongs  [money bag]
109004,2020-01-08,TSLA,belief,bullish,$TSLA I think we ready for that $510 ride Tesla. Yes we are ready. We got our seatbelts on 😂😂🔥🔥 🚀 🚀 🚀 🚀,Tesla I think we ready for that $510 ride Tesla. Yes we are ready. We got our seatbelts on  [face with tears of joy]   [fire]    [rocket]
109005,2020-01-08,BA,anger,bearish,"$BA Of course there were technical problems behind this crash, just like the other two! How many more planes have to crash before this company gets banned for good? 😠","Boeing Of course there were technical problems behind this crash, just like the other two! How many more planes have to crash before this company gets banned for good?  [angry face] "
109006,2020-01-09,TSLA,disgust,bullish,$TSLA the market is giving away money rn and bears refuse it. They prefer the path of greatest resistance. 🤷🏽‍♂️,Tesla the market is giving away money rn and bears refuse it. They prefer the path of greatest resistance.  [man shrugging medium skin tone]
109007,2020-01-09,DIS,confusion,bearish,$DIS  Can anyone here name me a potential 1B or more movie that they have on their slate  for release this year?!? 🤔,Disney  Can anyone here name me a potential 1B or more movie that they have on their slate  for release this year?!?  [thinking face]
109008,2020-01-10,BABA,belief,bullish,$BABA Trading at 75 dollars discount at least 💵 💵 💵,Alibaba Trading at 75 dollars discount at least  [dollar banknote]
109009,2020-01-10,AMZN,anxiety,bullish,$AMZN I want to buy CALLS for next week but this Iran issued are not over ...🤠🍺😱,Amazon I want to buy CALLS for next week but this Iran issued are not over ... [cowboy hat face]  [beer mug]  [face screaming in fear]
109010,2020-01-10,BABA,excitement,bullish,$BABA hold your shares ! Next week Chinese delegation in US for treaty signing 🚀💸💸💸💸💸💸💸💸🚀🚀🚀🚀,Alibaba hold your shares ! Next week Chinese delegation in US for treaty signing  [rocket]  [money with wings]
109011,2020-01-10,AAPL,anxiety,bullish,"$AAPL Gene Munster Once a Top Professional Analyst, now a Venture Capitalist. Must be doing something right 😉 👍","Apple Gene Munster Once a Top Professional Analyst, now a Venture Capitalist. Must be doing something right  [winking face]   [thumbs up] "
109012,2020-01-13,TSLA,panic,bullish,$TSLA when do i buy?? Waaaaaa 😭😭,Tesla when do i buy?? Waaaaaa  [loudly crying face]
109013,2020-01-14,TSLA,excitement,bullish,"$TSLA Realistically I think ER COULD go either way.. I’m thinking of a straddle mostly bearish though because revenue could be abit low.. however straddles will print. 

Looking forward to our 570 victory tomorrow! See you at the top bulls!📈🚀👀","Tesla Realistically I think ER COULD go either way.. I’m thinking of a straddle mostly bearish though because revenue could be abit low.. however straddles will print. 

Looking forward to our 570 victory tomorrow! See you at the top bulls! [chart increasing]  [rocket]  [eyes]"
109014,2020-01-14,AAPL,optimism,bullish,$AAPL who bought the dip today 🙋‍♂️,Apple who bought the dip today  [man raising hand]
109015,2020-01-15,AAPL,confusion,bearish,$AAPL someone’s either selling the pops and unloading a huge position last couple days or a whale short is hammering the price action 🤔,Apple someone’s either selling the pops and unloading a huge position last couple days or a whale short is hammering the price action  [thinking face]
109016,2020-01-15,AAPL,amusement,bearish,$AAPL Liu clearly stated a lot of IFS in his speech. China will buy 50 billion in ag IF China will buy this and that only IF 😆😄🤣,Apple Liu clearly stated a lot of IFS in his speech. China will buy 50 billion in ag IF China will buy this and that only IF  [grinning squinting face]  [grinning face with smiling eyes]  [rolling on the floor laughing]
109017,2020-01-16,MSFT,anxiety,bullish,$MSFT  load up and hold give it 2 months 180$ is your target 🎯,Microsoft  load up and hold give it 2 months 180$ is your target  [bullseye]
109018,2020-01-16,TSLA,anger,bearish,$TSLA you may have a gambling problem if you’re buying here. 🤷‍♂️ do as you wish,Tesla you may have a gambling problem if you’re buying here.  [man shrugging]  do as you wish
109019,2020-01-16,TSLA,depression,bearish,"$TSLA who called the top here ? When everybody thought was crazy. Me moFos, me ! 🧙‍♂️","Tesla who called the top here ? When everybody thought was crazy. Me moFos, me !  [man mage] "
109020,2020-01-17,TSLA,ambiguous,bearish,$TSLA anyone believes it’ll hit 496$ today ??🤚🏼,Tesla anyone believes it’ll hit 496$ today ?? [raised back of hand medium light skin tone]
109021,2020-01-17,TSLA,anxiety,bearish,$TSLA get ready to make an appointment to get in line for your appointment to fix issues Tesla owners 😳,Tesla get ready to make an appointment to get in line for your appointment to fix issues Tesla owners  [flushed face]
109022,2020-01-17,BA,optimism,bearish,"$BA alright, here comes the real grand finale! 🔪 #ThereWillBeBlood","Boeing alright, here comes the real grand finale!  [kitchen knife]  #ThereWillBeBlood"
109023,2020-01-22,TSLA,amusement,bullish,$TSLA tweet from Ross Gerber. Cool 😎 one🍷🍀🚀🤗,Tesla tweet from Ross Gerber. Cool  [smiling face with sunglasses]  one [wine glass]  [four leaf clover]  [rocket]  [smiling face with open hands]
109024,2020-01-22,NFLX,anxiety,bearish,$NFLX good morning 🌞 everyone. Happy trading,Netflix good morning  [sun with face]  everyone. Happy trading
109025,2020-01-22,TSLA,disgust,bullish,"$TSLA Yup, she’s flying straight up... no more warnings of production hell, no more pedo guy distractions, no more blunts...  obvious short...  🤪","Tesla Yup, she’s flying straight up... no more warnings of production hell, no more pedo guy distractions, no more blunts...  obvious short...   [zany face] "
109026,2020-01-22,TSLA,amusement,bullish,$TSLA thank you shorts for every single penny 🙏♥️💋,Tesla thank you shorts for every single penny  [folded hands]  [heart suit]  [kiss mark]
109027,2020-01-22,MSFT,belief,bearish,$MSFT Was about to jump in earlier at 166.66 for a quick day trade but was occupied by a meeting at work.  (first time I’m thankful for a meeting being in the way of my day trading) 👍🏽,Microsoft Was about to jump in earlier at 166.66 for a quick day trade but was occupied by a meeting at work.  (first time I’m thankful for a meeting being in the way of my day trading)  [thumbs up medium skin tone]
109028,2020-01-23,BABA,confusion,bullish,$BABA maybe this week down next week up? 🤔,Alibaba maybe this week down next week up?  [thinking face]
109029,2020-01-23,TSLA,optimism,bullish,$TSLA After ER then battery date in Mar/Apr will send this to 700💪❤️,Tesla After ER then battery date in Mar/Apr will send this to 700 [flexed biceps]  [red heart]
109030,2020-01-24,TSLA,disgust,bullish,$TSLA looks like a good day 😏,Tesla looks like a good day  [smirking face]
109031,2020-01-27,AAPL,optimism,bearish,$AAPL wonder where my march 20 puts will be trading tomorrow🎁,Apple wonder where my march 20 puts will be trading tomorrow [wrapped gift]
109032,2020-01-28,SBUX,confusion,bearish,$SBUX Full year guidance unchanged but China will materially impact earnings next quarter and for the year 🤔,Starbucks Full year guidance unchanged but China will materially impact earnings next quarter and for the year  [thinking face]
109033,2020-01-28,AAPL,excitement,bullish,$AAPL I’m so happy I stuck with my calls 😁 huge beat!!,Apple I’m so happy I stuck with my calls  [beaming face with smiling eyes]  huge beat!!
109034,2020-01-28,AAPL,amusement,bullish,$AAPL don’t trade apple own apple. U will win long term. ✌🏽,Apple don’t trade apple own apple. U will win long term.  [victory hand medium skin tone]
109035,2020-01-28,BA,optimism,bearish,$BA I appreciated the cheap puts td for earnings 🙏🏻,Boeing I appreciated the cheap puts td for earnings  [folded hands light skin tone]
109036,2020-01-29,AAPL,confusion,bullish,$AAPL only question is do we dip and rip or gap up and fade 🤔,Apple only question is do we dip and rip or gap up and fade  [thinking face]
109037,2020-01-29,BA,ambiguous,bearish,"$BA looks like lots of upgrade after worst ER, PT might increase to $5000 and BA will rise 50% today.
😂😂😂😂😂","Boeing looks like lots of upgrade after worst ER, PT might increase to $5000 and BA will rise 50% today.
 [face with tears of joy]"
109038,2020-01-29,BA,optimism,bearish,$BA next few days I expect a drop... but who tf knows these days 😂,Boeing next few days I expect a drop... but who tf knows these days  [face with tears of joy]
109039,2020-01-29,AAPL,ambiguous,bullish,$AAPL awaiting patiently for new hod at $327.26 😂,Apple awaiting patiently for new hod at $327.26  [face with tears of joy]
109040,2020-01-29,TSLA,anger,bullish,$TSLA not even excited....dont know why🥱 Bring me ER results,Tesla not even excited....dont know why [yawning face]  Bring me ER results
109041,2020-01-29,TSLA,anxiety,bullish,$TSLA Imagine Elon says something magical? 🥺🥺🥺🥺,Tesla Imagine Elon says something magical?  [pleading face]
109042,2020-01-29,FB,optimism,bullish,$FB more expenses for more profit later on 💰💰💰,Facebook more expenses for more profit later on  [money bag]
109043,2020-01-30,MSFT,surprise,bullish,$MSFT Best day in at least 2 years for Microsoft🍾🎈🎊!,Microsoft Best day in at least 2 years for Microsoft [bottle with popping cork]  [balloon]  [confetti ball] !
109044,2020-01-30,TSLA,disgust,bullish,"$TSLA  Bears, honestly, does this stock price make me look fat???  😂","Tesla  Bears, honestly, does this stock price make me look fat???   [face with tears of joy] "
109045,2020-01-30,TSLA,amusement,bullish,$TSLA Chupan mis huevos osos inútiles ahaha🤠,Tesla Chupan mis huevos osos inútiles ahaha [cowboy hat face]
109046,2020-01-30,V,anxiety,bullish,$V Quick! Too much good news! Mention the corona virus! 🤢🐻,Visa Quick! Too much good news! Mention the corona virus!  [nauseated face]  [bear]
109047,2020-01-30,TSLA,excitement,bullish,$TSLA we blowing up boys! Let’s get this BAG 💰💰,Tesla we blowing up boys! Let’s get this BAG  [money bag]
109049,2020-01-30,AMZN,belief,bullish,$AMZN  sold all my shares at 2052. Maybe too early but I wanted to lock profit 😈,Amazon  sold all my shares at 2052. Maybe too early but I wanted to lock profit  [smiling face with horns]
109050,2020-01-30,AMZN,amusement,bullish,$AMZN Our members celebrating from our 2/21 $2000C alert 🥳🥳,Amazon Our members celebrating from our 2/21 $2000C alert  [partying face]
109051,2020-01-31,TSLA,excitement,bullish,"$TSLA hi bears, how many of u got margin call? Don't lie and don't be shy 😂","Tesla hi bears, how many of u got margin call? Don't lie and don't be shy  [face with tears of joy] "
109052,2020-01-31,AAPL,ambiguous,bearish,$AAPL Good morning Bulls. How ya feeling this morning knowing y’all got trapped?!?!? 😂🐻,Apple Good morning Bulls. How ya feeling this morning knowing y’all got trapped?!?!?  [face with tears of joy]  [bear]
109053,2020-01-31,AMZN,surprise,bullish,$AMZN many analysts raised the target price to at least $2400!!!🚀🚀✈️✈️,Amazon many analysts raised the target price to at least $2400!!! [rocket]   [airplane]
